7beaeab7-b049-4e4f-8ecb-284d7f5f97e6	Документы на продукцию/
84e195f3-5faa-4fe0-ad7b-b22c08ac9e5b	Инструкции/
05e2ae80-966d-48d6-b8f2-b2bc74e280e3	Классификаторы алмазов/
f6a6103d-2c65-4f90-a0b8-a237821adf67	Приказы/
70f11e94-58be-4884-aa46-5c5cff70fb75	Прочее/
f475c788-5a2f-4659-b55f-b5a20718ef3a	Распоряжения/
541e4f15-939f-4d57-b590-565c227495cc	Регламенты/
9513c015-9321-443b-89c4-f8ba0e64e7d5	Служебные записки/
196598c1-c0cc-4985-9669-15c10f54fbca	Технологические карты/
